siteID,date,observer,time,bandNumber,long,lat,type,notes,forayNumber
WILLTINVA1,2008-06-18,noData,0001,2281-69447,99999,99999,T,noData,99999
GECACARVA1,2008-06-18,noData,0001,2460-22847,99999,99999,T,noData,99999
WATSPATDC1,2008-06-15,noData,0001,2301-56009,99999,99999,T,noData,99999
GOROCARDC1,2008-06-13,noData,0001,4501-87466,99999,99999,T,noData,99999
KORRHARMD1,2008-06-13,noData,0001,1991-46110,99999,99999,T,noData,99999
MANNJANDC1,2008-06-10,noData,0001,1951-41068,99999,99999,T,noData,99999
CAMPGLOMD1,2008-06-09,noData,0001,2460-22902,99999,99999,T,noData,99999
TINIKATMD1,2008-06-03,noData,0001,2261-38314,99999,99999,T,noData,99999
BARBJERMD1,2008-06-02,noData,0001,2250-24385,99999,99999,T,noData,99999
BLOCDAVMD1,2008-05-17,noData,0001,2241-17620,99999,99999,T,noData,99999
BLOCDAVMD1,2008-05-17,noData,0001,1951-40968,99999,99999,T,noData,99999
NZPSMBCDC1,2008-04-07,noData,0001,2261-38310,99999,99999,T,noData,99999
REITBOBMD1,2008-03-20,noData,0001,2261-38311,99999,99999,T,noData,99999
WALKPATVA1,2008-03-15,noData,0001,2281-69434,99999,99999,T,noData,99999
NZPSMBCDC1,2008-03-15,noData,0001,2241-18009,99999,99999,T,noData,99999
NZPSMBCDC1,2008-03-10,noData,0001,1141-05888,99999,99999,T,noData,99999
REITBOBMD1,2008-03-02,noData,0001,2301-56925,99999,99999,T,noData,99999
WILLTINVA1,2008-01-21,noData,0001,2281-69446,99999,99999,T,noData,99999
CAMPGLOMD1,2008-01-11,noData,0001,2281-69466,99999,99999,T,noData,99999
HADDMARMD1,2007-07-21,noData,0001,2241-17601,99999,99999,T,noData,99999
SERCGUEMD1,2007-07-20,noData,0001,2370-05623,99999,99999,T,noData,99999
REITBOBMD1,2007-07-05,noData,0001,1851-95463,99999,99999,T,noData,99999
TATEJUAMD1,2007-06-27,noData,0001,2251-80523,99999,99999,T,noData,99999
TATEJUAMD1,2007-06-27,noData,0001,2251-80712,99999,99999,T,noData,99999
TATEJUAMD1,2007-06-27,noData,0001,2251-80714,99999,99999,T,noData,99999
BARBJERMD1,2007-06-27,noData,0001,2430-29216,99999,99999,T,noData,99999
BARBJERMD1,2007-06-25,noData,0001,1951-40963,99999,99999,T,noData,99999
MILLJOEMD1,2007-06-23,noData,0001,1801-09520,99999,99999,T,noData,99999
MILLJOEMD1,2007-06-22,noData,0001,1801-09521,99999,99999,T,noData,99999
CONNBARMD1,2007-06-18,noData,0001,1951-40959,99999,99999,T,noData,99999
NZPSMBCDC1,2007-06-07,noData,0001,1141-05888,99999,99999,T,noData,99999
MUTRCYNMD1,2007-06-01,noData,0001,8001-21343,99999,99999,T,noData,99999
STANJEFMD1,2007-05-24,noData,0001,1841-58841,99999,99999,T,noData,99999
CAMPLIBMD1,2007-05-22,noData,0001,2430-29223,99999,99999,T,noData,99999
CAMPLIBMD1,2007-05-22,noData,0001,2430-29224,99999,99999,T,noData,99999
FREYFREMD1,2007-05-19,noData,0001,2430-29212,99999,99999,T,noData,99999
CARLSHIMD1,2007-05-14,noData,0001,1951-20916,99999,99999,T,noData,99999
REITBOBMD1,2007-05-13,noData,0001,2251-80702,99999,99999,T,noData,99999
REITBOBMD1,2007-05-11,noData,0001,1801-77870,99999,99999,T,noData,99999
SCHLROBMD1,2007-05-02,noData,0001,1801-09460,99999,99999,T,noData,99999
SCHLROBMD1,2007-05-02,noData,0001,1801-77847,99999,99999,T,noData,99999
SCHILYDMD1,2007-03-15,noData,0001,4501-87432,99999,99999,T,noData,99999
MCCAKEVMD1,2007-03-15,noData,0001,1951-41299,99999,99999,T,noData,99999
NZPSMBCDC1,2007-03-11,noData,0001,1751-51960,99999,99999,T,noData,99999
NZPAMAZDC1,2007-02-15,noData,0001,2281-69210,99999,99999,T,noData,99999
NZPSMBCDC1,2006-09-27,noData,0001,1751-51960,99999,99999,T,noData,99999
NZPSMBCDC1,2006-08-25,noData,0001,2241-18009,99999,99999,T,noData,99999
NZPSMBCDC1,2006-07-15,noData,0001,8001-21396,99999,99999,T,noData,99999
STAVKORMD1,2006-07-13,noData,0001,1841-58602,99999,99999,T,noData,99999
WISECELMD1,2006-07-05,noData,0001,742-29602,99999,99999,T,noData,99999
EVANMICMD1,2006-07-05,noData,0001,4501-87429,99999,99999,T,noData,99999
REITBOBMD1,2006-05-25,noData,0001,1851-95464,99999,99999,T,noData,99999
NZPSMBCDC1,2006-03-27,noData,0001,8001-21396,99999,99999,T,noData,99999
NATIGALDC1,2005-07-28,noData,0001,742-29709,99999,99999,T,noData,99999
EVANMICMD1,2005-07-22,noData,0001,4501-87429,99999,99999,T,noData,99999
MOLIKARMD1,2005-07-20,noData,0001,1801-09426,99999,99999,T,noData,99999
STANJEFMD1,2005-07-18,noData,0001,962-47836,99999,99999,T,noData,99999
AMERICOMD1,2005-07-13,noData,0001,1951-20913,99999,99999,T,noData,99999
REUTSHAMD1,2005-07-12,noData,0001,8001-21439,99999,99999,T,noData,99999
GEHRDALMD1,2005-07-07,noData,0001,1801-77868,99999,99999,T,noData,99999
OMLAKEVMD1,2005-07-06,noData,0001,1721-48582,99999,99999,T,noData,99999
SULLPAUVA1,2005-06-30,noData,0001,1141-05788,99999,99999,T,noData,99999
EDEREDWVA1,2005-06-30,noData,0001,1901-20510,99999,99999,T,noData,99999
MCCAKEVMD1,2005-06-30,noData,0001,1811-58685,99999,99999,T,noData,99999
NZPSMBCDC1,2005-06-29,noData,0001,962-47704,99999,99999,T,noData,99999
NZPSMBCDC1,2005-06-29,noData,0001,1141-05888,99999,99999,T,noData,99999
SCHOPAUMD1,2005-06-27,noData,0001,791-17081,99999,99999,T,noData,99999
MISBJANMD1,2005-06-21,noData,0001,1801-09689,99999,99999,T,noData,99999
CANTBOBMD1,2005-06-20,noData,0001,2380-02420,99999,99999,T,noData,99999
BEALTOMMD1,2005-06-19,noData,0001,1950-50471,99999,99999,T,noData,99999
EDEREDWVA1,2005-06-17,noData,0001,1891-87381,99999,99999,T,noData,99999
MEGOPATMD1,2005-06-16,noData,0001,4501-87414,99999,99999,T,noData,99999
MOSMCARMD1,2005-06-11,noData,0001,2250-24970,99999,99999,T,noData,99999
GIBSELAMD1,2005-06-09,noData,0001,742-29781,99999,99999,T,noData,99999
TATEJUAMD1,2005-06-08,noData,0001,2250-24030,99999,99999,T,noData,99999
HIRSHHODC1,2005-06-07,noData,0001,1841-58822,99999,99999,T,noData,99999
BORGRACMD1,2005-06-06,noData,0001,1801-09580,99999,99999,T,noData,99999
GEHRDALMD1,2005-06-06,noData,0001,1801-77868,99999,99999,T,noData,99999
GEHRDALMD1,2005-06-06,noData,0001,1801-77866,99999,99999,T,noData,99999
SANFCARMD1,2005-05-31,noData,0001,1751-51934,99999,99999,T,noData,99999
WOLFKARDC1,2005-05-25,noData,0001,4501-87456,99999,99999,T,noData,99999
JACOAMYMD1,2005-05-23,noData,0001,8001-21442,99999,99999,T,noData,99999
MISSEDDC1,2005-05-23,noData,0001,1801-77752,99999,99999,T,noData,99999
BROWANNDC1,2005-05-19,noData,0001,1152-87502,99999,99999,T,noData,99999
UNGELAUDC1,2005-05-17,noData,0001,1951-20908,99999,99999,T,noData,99999
TATEJUAMD1,2005-05-15,noData,0001,742-29799,99999,99999,T,noData,99999
NAYLMICMD1,2005-05-14,noData,0001,1901-20657,99999,99999,T,noData,99999
SCOLWENMD1,2005-05-13,noData,0001,1811-58814,99999,99999,T,noData,99999
SCOLWENMD1,2005-05-13,noData,0001,1901-20573,99999,99999,T,noData,99999
SCOLWENMD1,2005-05-13,noData,0001,1951-20937,99999,99999,T,noData,99999
LERNJEFMD1,2005-05-12,noData,0001,1951-20933,99999,99999,T,noData,99999
LERNJEFMD1,2005-05-12,noData,0001,1801-77992,99999,99999,T,noData,99999
LERNJEFMD1,2005-05-12,noData,0001,1951-20934,99999,99999,T,noData,99999
COLALISMD1,2005-05-11,noData,0001,2350-07900,99999,99999,T,noData,99999
MCKEJANMD1,2005-05-11,noData,0001,1801-09483,99999,99999,T,noData,99999
FAGABERMD1,2005-05-10,noData,0001,1951-20956,99999,99999,T,noData,99999
FAGABERMD1,2005-05-10,noData,0001,1901-20598,99999,99999,T,noData,99999
WILLCYNVA1,2005-05-05,noData,0001,4501-87491,99999,99999,T,noData,99999
MAHOJIMMD1,2005-05-04,noData,0001,1951-20903,99999,99999,T,noData,99999
HAMIMARMD1,2005-05-03,noData,0001,1801-09622,99999,99999,T,noData,99999
KORRHARMD1,2005-05-02,noData,0001,1801-09592,99999,99999,T,noData,99999
HADDMARMD1,2005-04-29,noData,0001,2250-24213,99999,99999,T,noData,99999
LUCIDANMD1,2005-04-25,noData,0001,8001-21475,99999,99999,T,noData,99999
LUCIDANMD1,2005-04-25,noData,0001,4501-87461,99999,99999,T,noData,99999
REITBOBMD1,2005-03-30,noData,0001,1141-05571,99999,99999,T,noData,99999
EDEREDWVA1,2005-03-25,noData,0001,1141-05631,99999,99999,T,noData,99999
NZPSMBCDC1,2005-03-14,noData,0001,8001-21396,99999,99999,T,noData,99999
NZPSMBCDC1,2005-03-02,noData,0001,4501-87504,99999,99999,T,noData,99999
REITBOBMD1,2005-02-28,noData,0001,8001-21330,99999,99999,T,noData,99999
NZPSMBCDC1,2005-02-16,noData,0001,4501-87512,99999,99999,T,noData,99999
NZPSMBCDC1,2005-02-04,noData,0001,1141-05569,99999,99999,T,noData,99999
NZPSMBCDC1,2004-08-17,noData,0001,4501-87512,99999,99999,T,noData,99999
HIRSHHODC1,2004-07-27,noData,0001,1841-58822,99999,99999,T,noData,99999
BERNCHRMD1,2004-07-20,noData,0001,8001-21305,99999,99999,T,noData,99999
STURCARMD1,2004-07-14,noData,0001,8001-21495,99999,99999,T,noData,99999
STURCARMD1,2004-07-14,noData,0001,2250-90370,99999,99999,T,noData,99999
STURCARMD1,2004-07-14,noData,0001,2250-90371,99999,99999,T,noData,99999
STURCARMD1,2004-07-14,noData,0001,1841-58824,99999,99999,T,noData,99999
WILLRAJMD1,2004-07-10,noData,0001,1811-58695,99999,99999,T,noData,99999
OBRICHRMD1,2004-07-09,noData,0001,1152-87516,99999,99999,T,noData,99999
RAUNERIMD1,2004-07-08,noData,0001,1141-05580,99999,99999,T,noData,99999
RAUNERIMD1,2004-07-08,noData,0001,1821-66320,99999,99999,T,noData,99999
SINGTONMD1,2004-07-07,noData,0001,1721-48568,99999,99999,T,noData,99999
SINGTONMD1,2004-07-07,noData,0001,1152-87457,99999,99999,T,noData,99999
SINGTONMD1,2004-07-07,noData,0001,1801-77804,99999,99999,T,noData,99999
MUTRCYNMD1,2004-07-07,noData,0001,1811-58698,99999,99999,T,noData,99999
TUFTKATMD1,2004-07-02,noData,0001,2250-24052,99999,99999,T,noData,99999
MANNJANDC1,2004-07-02,noData,0001,1801-77906,99999,99999,T,noData,99999
JOHNTHEMD1,2004-06-30,noData,0001,8001-21446,99999,99999,T,noData,99999
SALOSHEMD1,2004-06-24,noData,0001,1721-48525,99999,99999,T,noData,99999
LLEISUEDC1,2004-06-23,noData,0001,791-17070,99999,99999,T,noData,99999
ONTAHOUDC1,2004-06-23,noData,0001,1801-77970,99999,99999,T,noData,99999
NZPSMBCDC1,2004-06-22,noData,0001,1841-58708,99999,99999,T,noData,99999
GOUGGREMD1,2004-06-21,noData,0001,1841-58618,99999,99999,T,noData,99999
BAKEKYLDC1,2004-06-18,noData,0001,4501-87418,99999,99999,T,noData,99999
HAMMBARMD1,2004-06-18,noData,0001,1152-87585,99999,99999,T,noData,99999
NZPSMBCDC1,2004-06-18,noData,0001,4501-87504,99999,99999,T,noData,99999
MCCOJOHMD1,2004-06-15,noData,0001,1801-09584,99999,99999,T,noData,99999
SULLPAUVA1,2004-06-14,noData,0001,1141-05837,99999,99999,T,noData,99999
SCHOPAUMD1,2004-06-08,noData,0001,1801-77659,99999,99999,T,noData,99999
CONNBARMD1,2004-06-08,noData,0001,1751-51921,99999,99999,T,noData,99999
SIMOROSVA1,2004-06-07,noData,0001,1801-77910,99999,99999,T,noData,99999
OMLAKEVMD1,2004-06-07,noData,0001,791-17834,99999,99999,T,noData,99999
OMLAKEVMD1,2004-06-07,noData,0001,1920-85967,99999,99999,T,noData,99999
EDEREDWVA1,2004-06-03,noData,0001,1901-20510,99999,99999,T,noData,99999
MARRPETMD1,2004-06-03,noData,0001,1870-35901,99999,99999,T,noData,99999
STAVKORMD1,2004-06-02,noData,0001,1841-58602,99999,99999,T,noData,99999
MEGOPATMD1,2004-06-01,noData,0001,1721-48589,99999,99999,T,noData,99999
MEGOPATMD1,2004-06-01,noData,0001,4501-87414,99999,99999,T,noData,99999
BLANBETMD1,2004-05-29,noData,0001,1841-58606,99999,99999,T,noData,99999
CARLSHIMD1,2004-05-28,noData,0001,1081-77953,99999,99999,T,noData,99999
ONTAHOUDC1,2004-05-28,noData,0001,1801-77957,99999,99999,T,noData,99999
TATEJUAMD1,2004-05-27,noData,0001,2250-24030,99999,99999,T,noData,99999
FOLEMARMD1,2004-05-27,noData,0001,8001-21455,99999,99999,T,noData,99999
FOLEMARMD1,2004-05-27,noData,0001,1721-48565,99999,99999,T,noData,99999
HUTCBARVA1,2004-05-26,noData,0001,1901-20513,99999,99999,T,noData,99999
BERGMICMD1,2004-05-25,noData,0001,2350-07604,99999,99999,T,noData,99999
LERNJEFMD1,2004-05-23,noData,0001,1801-77992,99999,99999,T,noData,99999
BRENSTEMD1,2004-05-19,noData,0001,1811-58601,99999,99999,T,noData,99999
SCOLWENMD1,2004-05-15,noData,0001,1811-58814,99999,99999,T,noData,99999
WISECELMD1,2004-05-14,noData,0001,1141-05776,99999,99999,T,noData,99999
LUCIDANMD1,2004-05-13,noData,0001,8001-21475,99999,99999,T,noData,99999
NZPSMBCDC1,2004-05-12,noData,0001,8001-21396,99999,99999,T,noData,99999
URBABETMD1,2004-05-11,noData,0001,1801-77676,99999,99999,T,noData,99999
URBABETMD1,2004-05-11,noData,0001,1801-77677,99999,99999,T,noData,99999
PATSNADMD1,2004-05-08,noData,0001,1801-77822,99999,99999,T,noData,99999
TINIKATMD1,2004-05-07,noData,0001,2250-90472,99999,99999,T,noData,99999
LORAJORMD1,2004-05-04,noData,0001,1811-58697,99999,99999,T,noData,99999
REITBOBMD1,2004-05-03,noData,0001,8001-21330,99999,99999,T,noData,99999
BEALTOMMD1,2004-04-27,noData,0001,8001-21430,99999,99999,T,noData,99999
BARNDORMD1,2004-04-24,noData,0001,1801-77838,99999,99999,T,noData,99999
WIKACORMD1,2004-04-22,noData,0001,4501-87416,99999,99999,T,noData,99999
REIKROBMD1,2004-04-21,noData,0001,1751-51912,99999,99999,T,noData,99999
PICKCREMD1,2004-04-20,noData,0001,8001-21418,99999,99999,T,noData,99999
PICKCREMD1,2004-04-20,noData,0001,8001-21417,99999,99999,T,noData,99999
HUNTDAVMD2,2004-04-19,noData,0001,1801-09655,99999,99999,T,noData,99999
NZPSMBCDC1,2004-04-19,noData,0001,1751-51958,99999,99999,T,noData,99999
NZPSMBCDC1,2004-04-19,noData,0001,1141-05569,99999,99999,T,noData,99999
FREYFREMD1,2004-04-18,noData,0001,2250-90428,99999,99999,T,noData,99999
RAUNERIMD1,2004-04-18,noData,0001,1821-63317,99999,99999,T,noData,99999
FREYFREMD1,2004-03-28,noData,0001,1152-87424,99999,99999,T,noData,99999
NZPSMBCDC1,2004-03-02,noData,0001,1751-51960,99999,99999,T,noData,99999
NZPSMBCDC1,2004-01-02,noData,0001,1751-51960,99999,99999,T,noData,99999
NZPSMBCDC1,2003-11-23,noData,0001,1141-05569,99999,99999,T,noData,99999
NZPSMBCDC1,2003-11-12,noData,0001,1141-05568,99999,99999,T,noData,99999
NATIGALDC1,2003-11-02,noData,0001,2250-90447,99999,99999,T,noData,99999
STURCARMD1,2003-08-30,noData,0001,1721-48501,99999,99999,T,noData,99999
SALOSHEMD1,2003-08-01,noData,0001,1721-48525,99999,99999,T,noData,99999
STURCARMD1,2003-07-30,noData,0001,8001-21494,99999,99999,T,noData,99999
KINDFARMD1,2003-07-23,noData,0001,1801-09421,99999,99999,T,noData,99999
HUTCBARVA1,2003-07-19,noData,0001,2250-24271,99999,99999,T,noData,99999
FREYFREMD1,2003-07-18,noData,0001,8001-21427,99999,99999,T,noData,99999
BURNNANMD1,2003-07-15,noData,0001,2250-90423,99999,99999,T,noData,99999
NZPSMBCDC1,2003-07-14,noData,0001,1751-51958,99999,99999,T,noData,99999
GOUGGREMD1,2003-07-12,noData,0001,1751-51946,99999,99999,T,noData,99999
JONECBRMD1,2003-07-11,noData,0001,791-17804,99999,99999,T,noData,99999
JONECBRMD1,2003-07-11,noData,0001,2250-90464,99999,99999,T,noData,99999
GOUGGREMD1,2003-07-09,noData,0001,1141-05576,99999,99999,T,noData,99999
REITBOBMD1,2003-07-05,noData,0001,2250-24027,99999,99999,T,noData,99999
WELLCARMD1,2003-07-04,noData,0001,820-94594,99999,99999,T,noData,99999
WISECELMD1,2003-07-03,noData,0001,1141-05776,99999,99999,T,noData,99999
BERNCHRMD1,2003-07-02,noData,0001,1141-05626,99999,99999,T,noData,99999
BERNCHRMD1,2003-07-02,noData,0001,8001-21424,99999,99999,T,noData,99999
CAMPROSMD1,2003-07-02,noData,0001,1141-05577,99999,99999,T,noData,99999
JACOAMYMD1,2003-07-02,noData,0001,1141-05642,99999,99999,T,noData,99999
JACOAMYMD1,2003-07-02,noData,0001,8001-21444,99999,99999,T,noData,99999
FREYFREMD1,2003-06-29,noData,0001,1801-09490,99999,99999,T,noData,99999
MCKEJANMD1,2003-06-28,noData,0001,1801-09481,99999,99999,T,noData,99999
BRENSTEMD1,2003-06-23,noData,0001,1801-09513,99999,99999,T,noData,99999
FREYFREMD1,2003-06-22,noData,0001,1320-00909,99999,99999,T,noData,99999
GALLTERMD1,2003-06-21,noData,0001,1141-05757,99999,99999,T,noData,99999
MUTRCYNMD1,2003-06-20,noData,0001,8001-21343,99999,99999,T,noData,99999
ODELVINMD1,2003-06-18,noData,0001,2250-90430,99999,99999,T,noData,99999
ODELVINMD1,2003-06-18,noData,0001,1801-09675,99999,99999,T,noData,99999
STAVKORMD1,2003-06-14,noData,0001,2250-24038,99999,99999,T,noData,99999
LORAJORMD1,2003-06-13,noData,0001,8001-21481,99999,99999,T,noData,99999
MCLERICMD1,2003-06-12,noData,0001,1801-09651,99999,99999,T,noData,99999
KRAMPAUMD1,2003-06-10,noData,0001,1801-09466,99999,99999,T,noData,99999
STURCARMD1,2003-06-07,noData,0001,2250-24394,99999,99999,T,noData,99999
GOCHJOAMD1,2003-06-06,noData,0001,791-17067,99999,99999,T,noData,99999
LERNJEFMD1,2003-06-06,noData,0001,8001-21340,99999,99999,T,noData,99999
GILLEVAMD1,2003-06-05,noData,0001,8001-21410,99999,99999,T,noData,99999
KORRHARMD1,2003-06-05,noData,0001,1751-51937,99999,99999,T,noData,99999
COLALISMD1,2003-06-04,noData,0001,2250-90408,99999,99999,T,noData,99999
MISBJANMD1,2003-06-03,noData,0001,2250-24032,99999,99999,T,noData,99999
MISBJANMD1,2003-06-03,noData,0001,2250-24357,99999,99999,T,noData,99999
MISBJANMD1,2003-06-03,noData,0001,2250-24358,99999,99999,T,noData,99999
MISBJANMD1,2003-06-03,noData,0001,1801-09687,99999,99999,T,noData,99999
WILLRAJMD1,2003-05-31,noData,0001,791-17034,99999,99999,T,noData,99999
NICHALIMD1,2003-05-30,noData,0001,2250-24008,99999,99999,T,noData,99999
ANDRKENVA1,2003-05-29,noData,0001,2250-24268,99999,99999,T,noData,99999
MCCOCHRMD1,2003-05-29,noData,0001,1801-09415,99999,99999,T,noData,99999
MCCOJOHMD1,2003-05-29,noData,0001,1141-05751,99999,99999,T,noData,99999
PERRCHRMD1,2003-05-29,noData,0001,8001-21456,99999,99999,T,noData,99999
RAYTIMMD1,2003-05-28,noData,0001,1751-51923,99999,99999,T,noData,99999
STURCARMD1,2003-05-25,noData,0001,8001-21495,99999,99999,T,noData,99999
MAHOJIMMD1,2003-05-24,noData,0001,2250-24668,99999,99999,T,noData,99999
MAHOJIMMD1,2003-05-24,noData,0001,1801-09614,99999,99999,T,noData,99999
HUNTDAVMD2,2003-05-22,noData,0001,1801-09654,99999,99999,T,noData,99999
LUCIDANMD1,2003-05-21,noData,0001,8001-21475,99999,99999,T,noData,99999
SPEYPAUMD1,2003-05-20,noData,0001,1751-51997,99999,99999,T,noData,99999
SPEYPAUMD1,2003-05-20,noData,0001,1801-09686,99999,99999,T,noData,99999
EARLNANMD1,2003-05-20,noData,0001,1721-48583,99999,99999,T,noData,99999
GEHRDALMD1,2003-05-15,noData,0001,1751-51968,99999,99999,T,noData,99999
GEHRDALMD1,2003-05-15,noData,0001,1751-51966,99999,99999,T,noData,99999
SANFCARMD1,2003-05-12,noData,0001,1751-51934,99999,99999,T,noData,99999
STURCARMD1,2003-05-11,noData,0001,2250-24059,99999,99999,T,noData,99999
DORNROBMD1,2003-05-10,noData,0001,1141-05552,99999,99999,T,noData,99999
FREYFREMD1,2003-05-10,noData,0001,8001-21429,99999,99999,T,noData,99999
MOLIKARMD1,2003-05-09,noData,0001,1801-09426,99999,99999,T,noData,99999
SINGTONMD1,2003-05-08,noData,0001,1721-48568,99999,99999,T,noData,99999
SINGTONMD1,2003-05-08,noData,0001,8001-21463,99999,99999,T,noData,99999
MOSMCARMD1,2003-05-08,noData,0001,1141-05713,99999,99999,T,noData,99999
MOSMCARMD1,2003-05-08,noData,0001,791-17744,99999,99999,T,noData,99999
MOSMCARMD1,2003-05-08,noData,0001,1141-05714,99999,99999,T,noData,99999
GIBSELAMD1,2003-05-07,noData,0001,1751-51984,99999,99999,T,noData,99999
GIBSELAMD1,2003-05-07,noData,0001,2280-90103,99999,99999,T,noData,99999
MAHOJIMMD1,2003-05-07,noData,0001,2250-24697,99999,99999,T,noData,99999
SCHOPAUMD1,2003-05-05,noData,0001,791-17081,99999,99999,T,noData,99999
JOHNTHEMD1,2003-05-05,noData,0001,1152-87406,99999,99999,T,noData,99999
JOHNTHEMD1,2003-05-05,noData,0001,8001-21446,99999,99999,T,noData,99999
STURCARMD1,2003-05-04,noData,0001,8001-21496,99999,99999,T,noData,99999
HUNTBRIMD1,2003-05-02,noData,0001,1721-48592,99999,99999,T,noData,99999
HUNTBRIMD1,2003-05-02,noData,0001,2250-24672,99999,99999,T,noData,99999
HUNTBRIMD1,2003-05-02,noData,0001,1801-09636,99999,99999,T,noData,99999
ROHRSALMD1,2003-04-30,noData,0001,791-17033,99999,99999,T,noData,99999
OWENJOHMD1,2003-04-30,noData,0001,2250-24053,99999,99999,T,noData,99999
PERNMIKMD1,2003-04-30,noData,0001,962-47801,99999,99999,T,noData,99999
GARDVALMD1,2003-04-25,noData,0001,8209-74586,99999,99999,T,noData,99999
GARDVALMD1,2003-04-25,noData,0001,791-17018,99999,99999,T,noData,99999
HUNTDAVMD2,2003-04-21,noData,0001,2250-24403,99999,99999,T,noData,99999
RICHLIBMD1,2003-04-21,noData,0001,2250-24288,99999,99999,T,noData,99999
CANTBOBMD1,2003-04-15,noData,0001,8001-21355,99999,99999,T,noData,99999
CANTBOBMD1,2003-04-15,noData,0001,8001-21357,99999,99999,T,noData,99999
EDEREDWVA1,2003-04-15,noData,0001,8001-21310,99999,99999,T,noData,99999
EDEREDWVA1,2003-04-15,noData,0001,1141-05631,99999,99999,T,noData,99999
GARDVALMD1,2003-04-15,noData,0001,820-94588,99999,99999,T,noData,99999
GARDVALMD1,2003-04-15,noData,0001,2250-24018,99999,99999,T,noData,99999
KORRHARMD1,2003-04-15,noData,0001,8001-21474,99999,99999,T,noData,99999
DRAKBERMD1,2003-03-16,noData,0001,2250-24078,99999,99999,T,noData,99999
BROWANNDC1,2003-03-15,noData,0001,962-47823,99999,99999,T,noData,99999
FERRSUEMD1,2003-03-15,noData,0001,791-17822,99999,99999,T,noData,99999
MOSMCARMD1,2003-03-15,noData,0001,2250-24020,99999,99999,T,noData,99999
FREYFREMD1,2003-03-14,noData,0001,1152-87425,99999,99999,T,noData,99999
ROHRSALMD1,2003-03-07,noData,0001,1920-85916,99999,99999,T,noData,99999
COLSKATMD1,2003-03-06,noData,0001,1141-05683,99999,99999,T,noData,99999
CAUSSUSMD1,2002-10-15,noData,0001,2250-24024,99999,99999,T,noData,99999
GOUGGREMD1,2002-10-09,noData,0001,1751-51946,99999,99999,T,noData,99999
WIKACORMD1,2002-09-17,noData,0001,820-94571,99999,99999,T,noData,99999
MISBJANMD1,2002-09-13,noData,0001,1751-51943,99999,99999,T,noData,99999
EVANMICMD1,2002-09-07,noData,0001,791-17075,99999,99999,T,noData,99999
HEATSUEVA1,2002-08-26,noData,0001,791-17820,99999,99999,T,noData,99999
GARDVALMD1,2002-08-12,noData,0001,8209-74586,99999,99999,T,noData,99999
BLOCDAVMD1,2002-08-06,noData,0001,2250-24246,99999,99999,T,noData,99999
TUFTKATMD1,2002-08-01,noData,0001,791-17801,99999,99999,T,noData,99999
CALLJERMD1,2002-07-15,noData,0001,791-17816,99999,99999,T,noData,99999
CALLJERMD1,2002-07-15,noData,0001,1920-85940,99999,99999,T,noData,99999
FARYSIMMD1,2002-07-15,noData,0001,1141-05602,99999,99999,T,noData,99999
