userId,bandNumber,date,time,comment,sessionId
BRIAN,2741-54668,2018-12-07,21:21 UTC,,BRIAN_2018-12-07 21:20:33
KEVIN,2741-54668,2018-12-07,21:21 UTC,,KEVIN_2018-12-07 21:20:28
KEVIN,2471-68030,2018-12-07,21:22 UTC,,KEVIN_2018-12-07 21:20:28
KEVIN,2741-54668,2018-12-07,21:27 UTC,,KEVIN_2018-12-07 21:20:28
TUCKER,2471-68020,2018-12-08,12:59 UTC,,TUCKER_2018-12-08 12:58:06
TUCKER,2471-68203,2018-12-08,13:01 UTC,,TUCKER_2018-12-08 12:58:06
KEVIN,2471-68020,2018-12-08,13:05 UTC,,KEVIN_2018-12-08 13:02:32
KEVIN,2471-68236,2018-12-08,13:05 UTC,,KEVIN_2018-12-08 13:02:32
KEVIN,2711-54868,2018-12-08,13:22 UTC,,KEVIN_2018-12-08 13:21:04
KEVIN,2471-68020,2018-12-08,13:23 UTC,,KEVIN_2018-12-08 13:21:04
KEVIN,2471-68085,2018-12-08,13:25 UTC,,KEVIN_2018-12-08 13:21:04
KEVIN,2701-74787,2018-12-08,13:26 UTC,,KEVIN_2018-12-08 13:21:04
KEVIN,2471-68020,2018-12-08,13:27 UTC,,KEVIN_2018-12-08 13:21:04
KEVIN,2701-74783,2018-12-08,13:28 UTC,,KEVIN_2018-12-08 13:21:04
KEVIN,2471-68085,2018-12-08,13:37 UTC,,KEVIN_2018-12-08 13:30:46
BRIAN,2741-54668,2018-12-08,14:03 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2701-74763,2018-12-08,14:03 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2471-68020,2018-12-08,14:09 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2701-74747,2018-12-08,14:09 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2701-74726,2018-12-08,14:18 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2471-68020,2018-12-08,14:19 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2701-74787,2018-12-08,14:21 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2471-68025,2018-12-08,14:24 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2701-74748,2018-12-08,14:28 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2471-68219,2018-12-08,14:30 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2471-68020,2018-12-08,14:31 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,O_GG,2018-12-08,14:32 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2471-68219,2018-12-08,14:33 UTC,,BRIAN_2018-12-08 14:02:17
BRIAN,2701-39091,2018-12-08,14:35 UTC,,BRIAN_2018-12-08 14:02:17
KEVIN,2711-77194,2018-12-08,14:48 UTC,,KEVIN_2018-12-08 14:47:43
KEVIN,2471-68236,2018-12-09,13:36 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,2741-54668,2018-12-09,13:36 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,2840-12271,2018-12-09,13:47 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,W_OG,2018-12-09,14:02 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,2471-68219,2018-12-09,14:02 UTC,Male,KEVIN_2018-12-09 13:23:16
KEVIN,2711-77194,2018-12-09,14:03 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,2711-77194,2018-12-09,14:06 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,2750-64378,2018-12-09,14:09 UTC,,KEVIN_2018-12-09 13:23:16
KEVIN,2471-68031,2018-12-09,14:11 UTC,,KEVIN_2018-12-09 13:23:16
ESTHER,2471-68233,2018-12-10,13:22 UTC,,ESTHER_2018-12-10 13:21:40
ESTHER,2471-68020,2018-12-10,13:22 UTC,,ESTHER_2018-12-10 13:21:40
ESTHER,2701-74747,2018-12-10,13:23 UTC,,ESTHER_2018-12-10 13:21:40
BECCA,2471-68020,2018-12-10,14:23 UTC,,BECCA_2018-12-10 14:22:11
KEVIN,2471-68020,2018-12-10,15:03 UTC,,KEVIN_2018-12-10 15:02:10
KEVIN,2471-68020,2018-12-10,15:10 UTC,,KEVIN_2018-12-10 15:02:10
BRIAN,2471-68219,2018-12-10,16:17 UTC,,BRIAN_2018-12-10 16:17:23
BRIAN,2701-74793,2018-12-10,16:20 UTC,,BRIAN_2018-12-10 16:17:23
BRIAN,2571-90070,2018-12-10,16:20 UTC,,BRIAN_2018-12-10 16:17:23
BECCA,1793-94807,2018-12-10,17:28 UTC,,BECCA_2018-12-10 17:19:14
BECCA,2741-54668,2018-12-10,21:00 UTC,,BECCA_2018-12-10 20:58:37
BECCA,2701-74787,2018-12-11,13:46 UTC,,BECCA_2018-12-11 13:39:23
BECCA,2701-74746,2018-12-11,13:51 UTC,,BECCA_2018-12-11 13:39:23
BECCA,1603-45007,2018-12-11,13:56 UTC,,BECCA_2018-12-11 13:39:23
BECCA,2701-39091,2018-12-11,14:05 UTC,,BECCA_2018-12-11 14:04:49
BECCA,2471-68011,2018-12-11,14:09 UTC,,BECCA_2018-12-11 14:04:49
BECCA,2471-68025,2018-12-11,14:10 UTC,,BECCA_2018-12-11 14:04:49
BECCA,2571-90159,2018-12-11,15:38 UTC,,BECCA_2018-12-11 15:36:52
TEST,2701-74794,2018-12-11,15:56 UTC,here is a comment for mo,TEST_2018-12-11 15:52:03
BECCA,2471-68028,2018-12-11,17:48 UTC,,BECCA_2018-12-11 17:46:56
